number,site,long,lat,species,sex,date,time,wt,svl,tail,bt,at,month,note_book,time_orig,season,diel,adult,dug,total_v 
19346,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-05-11,12.12,0.7,86,12,NA,NA,5,1.Kalahari-RBH-FieldBook 15002-165073,1207,autumn,fossorial,no,no,0.112
19347,KLL,20.43,-26.23,Acontias kgalagadi,F,1970-05-11,12.12,2.5,143,21,NA,NA,5,1.Kalahari-RBH-FieldBook 15002-165073,1207,autumn,fossorial,yes,no,0.0685
19348,KLL,20.43,-26.23,Acontias kgalagadi,M,1970-05-11,12.12,3.2,152,23,NA,NA,5,1.Kalahari-RBH-FieldBook 15002-165073,1207,autumn,fossorial,yes,no,0.002
19349,KLL,20.43,-26.23,Acontias kgalagadi,M,1970-05-11,12.12,3,149,NA,NA,NA,5,1.Kalahari-RBH-FieldBook 15002-165073,1207,autumn,fossorial,yes,no,0.017
19350,KLL,20.43,-26.23,Acontias kgalagadi,J,1970-05-11,12.12,0.4,65,9,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,1207,autumn,fossorial,no,no,0.0195
19351,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-05-11,12.42,3.7,57,131,NA,21.6,5,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1225,autumn,diurnal,yes,no,0.085
19352,KLL,20.43,-26.23,Agama aculeata,F,1970-05-11,13.55,2.5,46,57,NA,23.7,5,1.Kalahari-RBH-FieldBook 15002-165073,1333,autumn,diurnal,no,no,0.15
19353,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-05-11,13.63,3.4,57,NA,NA,NA,5,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1338,autumn,diurnal,yes,no,0.08
19354,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-05-11,13.72,2.5,49,NA,36.9,23.8,5,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1343,autumn,diurnal,no,no,0.2
19355,KLL,20.43,-26.23,Agama aculeata,F,1970-05-11,13.97,3,47,57,35.3,23.4,5,1.Kalahari-RBH-FieldBook 15002-165073,1358,autumn,diurnal,no,no,0.101
19356,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-05-11,14.03,4,59,NA,33.8,24.7,5,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1402,autumn,diurnal,yes,no,0.025
19357,KLL,20.43,-26.23,Agama aculeata,J,1970-05-11,14.07,2.5,46,53,36.7,23.6,5,1.Kalahari-RBH-FieldBook 15002-165073,1404,autumn,diurnal,no,no,0.2
19358,KLL,20.43,-26.23,Heliobolus lugubris,M,1970-05-11,14.35,1.3,38,90,NA,26.1,5,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1421,autumn,diurnal,no,no,0.02
19359,KLK,20.44,-25.45,Trachylepis spilogaster,F,1970-05-12,14.2,2.3,45,75,NA,NA,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1412,autumn,diurnal,no,no,0.2
19360,KLK,20.44,-25.45,Trachylepis sparsa,F,1970-05-12,14.25,21.7,95,NA,NA,NA,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1415,autumn,diurnal,yes,no,1.5
19361,KLK,20.44,-25.45,Trachylepis spilogaster,F,1970-05-12,14.47,14,85,NA,34.8,25.4,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1428,autumn,diurnal,yes,no,1
19362,KLK,20.44,-25.45,Trachylepis spilogaster,F,1970-05-12,14.63,6.7,68,NA,35.9,25,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1438,autumn,diurnal,yes,no,0.075
19363,KLK,20.44,-25.45,Trachylepis sparsa,F,1970-05-12,14.7,11,83,NA,32.8,25.7,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1442,autumn,diurnal,yes,no,0.095
19364,KLK,20.44,-25.45,Trachylepis sparsa,M,1970-05-12,14.85,17.5,96,NA,33.6,24.5,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1451,autumn,diurnal,yes,no,0.015
19365,KLK,20.44,-25.45,Trachylepis sparsa,J,1970-05-12,15.17,1.5,43,72,NA,26.5,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1510,autumn,diurnal,no,no,0.13
19366,KLK,20.44,-25.45,Trachylepis sparsa,F,1970-05-12,15.18,17.5,92,NA,34.9,26.5,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1511,autumn,diurnal,yes,no,1.05
19367,KLK,20.44,-25.45,Trachylepis sparsa,J,1970-05-12,15.2,1.5,42,NA,NA,26.5,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1512,autumn,diurnal,no,no,0.05
19368,KLK,20.44,-25.45,Trachylepis sparsa,F,1970-05-12,15.48,15.2,93,NA,NA,24.8,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1529,autumn,diurnal,yes,no,0.475
19369,KLK,20.44,-25.45,Trachylepis sparsa,M,1970-05-12,15.55,23.7,97,NA,34.5,24.6,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1533,autumn,diurnal,yes,no,1.8
19370,KLK,20.44,-25.45,Trachylepis sparsa,F,1970-05-12,15.63,20,97,NA,NA,25.7,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1538,autumn,diurnal,yes,no,1.45
19371,KLK,20.44,-25.45,Trachylepis spilogaster,M,1970-05-12,15.77,12,79,NA,NA,24.6,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1546,autumn,diurnal,yes,no,0.2
19372,KLK,20.44,-25.45,Chondrodactylus bibronii,M,1970-05-12,19.82,2.5,44,NA,20,14.7,5,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1949,autumn,nocturnal,no,no,0
19373,KLK,20.44,-25.45,Acontias kgalagadi,J,1970-05-13,NA,0.5,76,12,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,no,no,0.004
19374,KLK,20.44,-25.45,Acontias kgalagadi,J,1970-05-13,NA,1,82,13,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,no,no,0.48
19375,KLK,20.44,-25.45,Acontias kgalagadi,M,1970-05-13,NA,1.7,120,18,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,no,no,0.001
19376,KLK,20.44,-25.45,Acontias kgalagadi,M,1970-05-13,11.33,3,147,23,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,1120,autumn,fossorial,yes,no,0.0795
19377,KLK,20.44,-25.45,Acontias kgalagadi,J,1970-05-13,NA,1.2,112,15,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,no,no,0.006
19378,KLK,20.44,-25.45,Trachylepis sparsa,F,1970-05-13,11.62,13.5,88,NA,NA,24.7,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1137,autumn,diurnal,yes,no,0.35
19379,KLK,20.44,-25.45,Pedioplanis namaquensis,M,1970-05-13,13.33,3,52,134,38.5,26.9,5,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1320,autumn,diurnal,no,no,0.05
19380,KLK,20.44,-25.45,Pedioplanis namaquensis,F,1970-05-13,13.42,3,50,126,38.9,26.1,5,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1325,autumn,diurnal,no,no,0.3
19381,KLL,20.43,-26.23,Meroles suborbitalis,F,1970-05-11,14.05,5.3,62,NA,36.2,22.8,5,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1403,autumn,diurnal,yes,no,0.025
19382,KLL,20.43,-26.23,Meroles suborbitalis,M,1970-05-11,14.17,4.3,60,NA,37.4,22.8,5,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1410,autumn,diurnal,yes,no,0.1
19383,KLL,20.43,-26.23,Pedioplanis namaquensis,M,1970-05-11,14.28,0.7,36,69,36.3,22.3,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1417,autumn,diurnal,no,no,0.05
19384,KLL,20.43,-26.23,Pedioplanis lineoocellata,M,1970-05-11,14.35,0.5,25,NA,NA,22.6,5,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1421,autumn,diurnal,no,no,0.025
19385,KLL,20.43,-26.23,Heliobolus lugubris,J,1970-05-11,14.47,1.7,41,107,39.1,22.4,5,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1428,autumn,diurnal,no,no,0.2
19386,KLL,20.43,-26.23,Acontias kgalagadi,F,1970-05-11,NA,2.5,138,18,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,yes,no,0.257
19387,KLK,20.44,-25.45,Trachylepis sparsa,M,1970-05-12,14.2,1.2,39,NA,NA,NA,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1412,autumn,diurnal,no,no,0.065
19388,KLK,20.44,-25.45,Trachylepis spilogaster,M,1970-05-12,14.33,9.5,81,NA,24.3,24.4,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1420,autumn,diurnal,yes,no,0.01
19389,KLK,20.44,-25.45,Trachylepis sparsa,M,1970-05-12,14.47,15.5,88,NA,NA,25.1,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1428,autumn,diurnal,yes,no,0.101
19390,KLK,20.44,-25.45,Trachylepis sparsa,F,1970-05-12,14.52,5,66,NA,32.7,25,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1431,autumn,diurnal,no,no,0.02
19391,KLK,20.44,-25.45,Trachylepis spilogaster,F,1970-05-12,14.67,10.5,78,NA,36.2,24.1,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1440,autumn,diurnal,yes,no,0.8
19392,KLK,20.44,-25.45,Trachylepis spilogaster,F,1970-05-12,14.75,5,63,NA,29.1,24.4,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1445,autumn,diurnal,yes,no,0.051
19393,KLK,20.44,-25.45,Trachylepis occidentalis,M,1970-05-12,14.92,11,82,NA,34.1,25,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1455,autumn,diurnal,no,no,0.27
19394,KLK,20.44,-25.45,Acontias kgalagadi,F,1970-05-12,NA,2.5,144,NA,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,yes,no,0.3055
19395,KLK,20.44,-25.45,Acontias kgalagadi,J,1970-05-12,NA,0.5,75,11,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,no,no,0.06
19396,KLK,20.44,-25.45,Acontias kgalagadi,F,1970-05-12,NA,1.7,126,20,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,yes,no,0.025
19397,KLK,20.44,-25.45,Trachylepis spilogaster,M,1970-05-12,15.17,11.5,78,NA,36.7,25.1,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1510,autumn,diurnal,yes,no,0.08
19398,KLK,20.44,-25.45,Trachylepis sparsa,M,1970-05-12,15.18,19.5,99,NA,33.4,25.1,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1511,autumn,diurnal,yes,no,0.18
19399,KLK,20.44,-25.45,Trachylepis sparsa,F,1970-05-12,15.22,20,102,NA,33.5,25,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1513,autumn,diurnal,yes,no,0.065
19400,KLK,20.44,-25.45,Acontias kgalagadi,J,1970-05-12,NA,0.7,94,15,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,no,no,0.19
19401,KLK,20.44,-25.45,Acontias kgalagadi,M,1970-05-12,NA,3,143,24,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,yes,no,0.0175
19402,KLK,20.44,-25.45,Trachylepis spilogaster,F,1970-05-12,15.5,10.5,79,NA,31.4,24.9,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1530,autumn,diurnal,yes,no,0.325
19403,KLK,20.44,-25.45,Trachylepis sparsa,M,1970-05-12,15.83,18.5,95,NA,35.1,24,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1550,autumn,diurnal,yes,no,0.19
19404,KLK,20.44,-25.45,Trachylepis sparsa,F,1970-05-12,16.03,8.3,70,114,33.1,24.4,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1602,autumn,diurnal,no,no,0.525
19405,KLK,20.44,-25.45,Chondrodactylus bibronii,F,1970-05-12,16.13,11.7,74,NA,27.2,24.4,5,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1608,autumn,nocturnal,no,yes,0.2
19406,KLK,20.44,-25.45,Trachylepis sparsa,M,1970-05-12,16.2,16.3,84,NA,NA,NA,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1612,autumn,diurnal,yes,yes,0.85
19407,KLK,20.44,-25.45,Trachylepis spilogaster,M,1970-05-12,16.33,10.7,78,NA,35.4,24.4,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1620,autumn,diurnal,yes,yes,0.9
19408,KLK,20.44,-25.45,Trachylepis sparsa,M,1970-05-12,16.5,3.5,53,NA,33.5,24,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1630,autumn,diurnal,no,no,0.3
19409,KLK,20.44,-25.45,Acontias kgalagadi,M,1970-05-12,NA,3.2,140,23,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,yes,no,0.391
19410,KLK,20.44,-25.45,Acontias kgalagadi,J,1970-05-12,NA,0.7,100,15,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,no,no,0.015
19411,KLK,20.44,-25.45,Trachylepis occidentalis,M,1970-05-12,16.58,14.3,84,NA,NA,NA,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1635,autumn,diurnal,yes,yes,NA
19412,KLK,20.44,-25.45,Pedioplanis lineoocellata,F,1970-05-12,16.67,4.3,56,121,NA,NA,5,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1640,autumn,diurnal,yes,yes,0.01
19413,KLK,20.44,-25.45,Acontias kgalagadi,M,1970-05-12,NA,1.3,113,19,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,no,no,0.18
19414,KLK,20.44,-25.45,Acontias kgalagadi,F,1970-05-12,16.75,2.5,140,21,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,1645,autumn,fossorial,yes,no,0.015
19415,KLK,20.44,-25.45,Acontias kgalagadi,J,1970-05-13,10.58,0.5,82,14,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,1035,autumn,fossorial,no,no,0.2115
19416,KLK,20.44,-25.45,Acontias kgalagadi,M,1970-05-13,10.67,2.5,136,21,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,1040,autumn,fossorial,yes,no,0.0055
19417,KLK,20.44,-25.45,Acontias kgalagadi,F,1970-05-13,NA,2.7,145,23,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,yes,no,0.006
19418,KLK,20.44,-25.45,Acontias kgalagadi,F,1970-05-13,NA,2.5,145,22,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,yes,no,0.035
19419,KLK,20.44,-25.45,Acontias kgalagadi,M,1970-05-13,NA,1.5,112,19,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,no,no,0.02
19420,KLK,20.44,-25.45,Acontias kgalagadi,M,1970-05-13,NA,2.5,140,NA,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,yes,no,0.03
19421,KLK,20.44,-25.45,Acontias kgalagadi,F,1970-05-13,NA,2.5,148,20,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,yes,no,0.125
19422,KLK,20.44,-25.45,Trachylepis sparsa,M,1970-05-13,11.3,16.7,89,NA,32.4,21.7,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1118,autumn,diurnal,yes,no,0.14
19423,KLK,20.44,-25.45,Trachylepis sparsa,J,1970-05-13,11.48,0.7,34,NA,NA,24.1,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1129,autumn,diurnal,no,no,0.04
19424,KLK,20.44,-25.45,Trachylepis sparsa,M,1970-05-13,11.73,19,85,NA,35.2,23.4,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1144,autumn,diurnal,yes,no,0.05
19425,KLK,20.44,-25.45,Trachylepis spilogaster,M,1970-05-13,11.73,5.2,64,NA,34.2,23.4,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1144,autumn,diurnal,yes,no,0.2
19426,KLK,20.44,-25.45,Trachylepis sparsa,J,1970-05-13,11.83,0.7,32,55,NA,23.7,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1150,autumn,diurnal,no,no,0.025
19427,KLK,20.44,-25.45,Trachylepis sparsa,M,1970-05-13,11.83,21.7,96,NA,34.7,23.7,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1150,autumn,diurnal,yes,no,0.025
19428,KLK,20.44,-25.45,Pedioplanis namaquensis,M,1970-05-13,12.12,2.7,48,122,38,24.1,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1207,autumn,diurnal,no,no,NA
19429,KLK,20.44,-25.45,Trachylepis sparsa,M,1970-05-13,12.15,15.3,88,NA,35.6,23.2,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1209,autumn,diurnal,yes,no,0.1
19430,KLK,20.44,-25.45,Pedioplanis namaquensis,M,1970-05-13,12.25,3,56,NA,39.8,23.6,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1215,autumn,diurnal,yes,no,0.05
19431,KLK,20.44,-25.45,Pedioplanis namaquensis,F,1970-05-13,12.33,2.5,52,119,39.4,23.7,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1220,autumn,diurnal,no,no,0.04
19432,KLK,20.44,-25.45,Pedioplanis namaquensis,F,1970-05-13,12.33,2.3,47,NA,39.4,23.7,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1220,autumn,diurnal,no,no,0.02
19433,KLK,20.44,-25.45,Pedioplanis namaquensis,M,1970-05-13,12.42,2.7,51,NA,NA,NA,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1225,autumn,diurnal,no,no,0.1
19434,KLK,20.44,-25.45,Trachylepis sparsa,J,1970-05-13,12.53,1,34,59,NA,25.5,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1232,autumn,diurnal,no,no,0.045
19435,KLK,20.44,-25.45,Trachylepis sparsa,F,1970-05-13,12.53,12.5,84,NA,33.8,25.5,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1232,autumn,diurnal,yes,no,0.23
19436,KLK,20.44,-25.45,Pedioplanis namaquensis,M,1970-04-13,12.67,2.7,53,NA,39.7,24.4,4,7.Kalahari-LC-FieldBook-18528-19938.pdf,1240,autumn,diurnal,yes,no,0.05
19437,KLK,20.44,-25.45,Trachylepis sparsa,J,1970-05-13,12.73,1,37,64,35.8,24.6,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1244,autumn,diurnal,no,no,0.005
19438,KLK,20.44,-25.45,Pedioplanis namaquensis,F,1970-05-13,12.83,3.3,53,NA,39.3,25,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1250,autumn,diurnal,yes,no,0.6
19439,KLK,20.44,-25.45,Pedioplanis namaquensis,F,1970-05-13,12.92,2.5,52,122,NA,24.8,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1255,autumn,diurnal,no,no,0.02
19440,KLK,20.44,-25.45,Pedioplanis lineoocellata,M,1970-05-13,13.03,5.5,58,NA,37.9,26.4,5,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1302,autumn,diurnal,yes,no,0.5
19441,KLK,20.44,-25.45,Pedioplanis namaquensis,M,1970-05-13,13.52,3.3,54,137,NA,NA,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1331,autumn,diurnal,yes,no,0.1
19442,KLK,20.44,-25.45,Pedioplanis lineoocellata,M,1970-05-13,13.67,3.7,57,125,37.6,25.9,5,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1340,autumn,diurnal,yes,no,0.1
19443,KLK,20.44,-25.45,Pedioplanis lineoocellata,F,1970-05-13,13.73,4,56,NA,36.9,26.2,5,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1344,autumn,diurnal,yes,no,0.275
19444,KLK,20.44,-25.45,Pedioplanis lineoocellata,M,1970-05-13,13.83,4,60,NA,38.3,26.3,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1350,autumn,diurnal,yes,no,0.26
19445,KLK,20.44,-25.45,Pedioplanis namaquensis,F,1970-05-13,13.85,2.4,51,NA,NA,26.3,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1351,autumn,diurnal,no,no,0.151
19446,KLK,20.44,-25.45,Pedioplanis namaquensis,F,1970-05-13,13.87,3.5,57,NA,NA,26.3,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1352,autumn,diurnal,yes,no,0.06
19447,KLK,20.44,-25.45,Pedioplanis namaquensis,F,1970-05-13,14,3,54,NA,NA,26.8,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1400,autumn,diurnal,yes,no,0.1
19448,KLK,20.44,-25.45,Pedioplanis namaquensis,F,1970-05-13,14.13,3,52,121,36.8,26.1,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1408,autumn,diurnal,no,no,0.075
19449,KLK,20.44,-25.45,Pedioplanis namaquensis,F,1970-05-13,14.23,3,52,122,37.5,26.6,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1414,autumn,diurnal,no,no,0.25
19450,KLB,20.27,-27,Acontias kgalagadi,J,1970-05-15,12.33,1.3,91,14,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,1220,autumn,fossorial,no,no,0.1845
19451,KLB,20.27,-27,Agama aculeata,F,1970-05-15,12.37,3.2,46,56,NA,NA,5,1.Kalahari-RBH-FieldBook 15002-165073,1222,autumn,diurnal,no,yes,0.2
19452,KLB,20.27,-27,Trachylepis sparsa,M,1970-05-15,12.57,6.3,68,NA,34.1,23.3,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1234,autumn,diurnal,no,no,0.35
19453,KLB,20.27,-27,Pedioplanis lineoocellata,NA,1970-05-15,12.67,0.2,25,49,NA,24.2,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1240,autumn,diurnal,no,no,0.002
19454,KLB,20.27,-27,Trachylepis sparsa,M,1970-05-15,12.92,19.5,93,NA,34.8,25.6,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1255,autumn,diurnal,yes,no,0.2
19455,KLB,20.27,-27,Trachylepis sparsa,F,1970-05-15,13.15,3.5,52,90,NA,NA,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1309,autumn,diurnal,no,yes,0.1
19456,KLB,20.27,-27,Pedioplanis lineoocellata,M,1970-05-15,13.25,1,31,65,NA,26.2,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1315,autumn,diurnal,no,no,0.015
19457,KLB,20.27,-27,Trachylepis sparsa,M,1970-05-15,16.5,14,85,NA,31,26.2,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1630,autumn,diurnal,yes,yes,0.45
19458,KLB,20.27,-27,Trachylepis sparsa,F,1970-05-15,16.7,8.3,72,110,NA,NA,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1642,autumn,diurnal,no,no,0.25
19459,KLB,20.27,-27,Trachylepis sparsa,M,1970-05-15,16.75,17.7,89,NA,NA,NA,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1645,autumn,diurnal,yes,no,2.1
19460,KLB,20.27,-27,Trachylepis sparsa,M,1970-05-15,16.83,17.5,89,NA,NA,NA,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1650,autumn,diurnal,yes,no,0.5
19461,KLK,20.44,-25.45,Pedioplanis namaquensis,F,1970-05-13,13.03,3,49,124,36.9,26.4,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1302,autumn,diurnal,no,no,0.35
19462,KLK,20.44,-25.45,Pedioplanis namaquensis,M,1970-05-13,13.03,3.7,53,NA,NA,26.4,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1302,autumn,diurnal,yes,no,0.3
19463,KLK,20.44,-25.45,Trachylepis spilogaster,M,1970-05-13,17.58,10,72,NA,34.2,21.8,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1735,autumn,diurnal,yes,no,0.6
19464,KLK,20.44,-25.45,Chondrodactylus bibronii,M,1970-05-13,19.07,1.7,42,NA,19.4,19.6,5,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1904,autumn,nocturnal,no,no,0
19465,KLK,20.44,-25.45,Ptenopus garrulus,F,1970-05-13,19.37,4,51,NA,NA,20,5,10.Kalahari-FieldBook-33412-21717.pdf,1922,autumn,nocturnal,no,no,0.7
19466,KLK,20.44,-25.45,Ptenopus garrulus,M,1970-05-13,19.67,NA,NA,NA,NA,NA,5,10.Kalahari-FieldBook-33412-21717.pdf,1940,autumn,nocturnal,NA,no,NA
19467,KLK,20.44,-25.45,Ptenopus garrulus,M,1970-05-13,NA,NA,NA,NA,NA,NA,5,10.Kalahari-FieldBook-33412-21717.pdf,NA,autumn,nocturnal,NA,no,NA
19468,KLB,20.27,-27,Acontias gariepensis,NA,1970-05-14,NA,0.3,76,12,NA,NA,5,1.Kalahari-RBH-FieldBook 15002-165073,NA,autumn,fossorial,no,no,0.034
19469,KLB,20.27,-27,Agama aculeata,F,1970-05-14,NA,37,103,121,NA,NA,5,1.Kalahari-RBH-FieldBook 15002-165073,NA,autumn,diurnal,yes,no,3
19470,KLB,20.27,-27,Pedioplanis lineoocellata,M,1970-05-15,12.17,0.5,31,NA,NA,22.1,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1210,autumn,diurnal,no,no,0.003
19471,KLB,20.27,-27,Trachylepis sparsa,M,1970-05-15,12.25,1.5,43,NA,NA,23,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1215,autumn,diurnal,no,no,0.025
19472,KLB,20.27,-27,Pedioplanis lineoocellata,M,1970-05-15,12.32,0.3,25,NA,NA,23,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1219,autumn,diurnal,no,no,0.001
19473,KLB,20.27,-27,Meroles suborbitalis,M,1970-05-15,12.48,5.5,64,143,35.6,23.4,5,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1229,autumn,diurnal,yes,no,0.07
19474,KLB,20.27,-27,Pedioplanis lineoocellata,M,1970-05-15,12.6,0.2,23,NA,NA,23.1,5,7.Kalahari-LC-FieldBook-18528-19938.pdf,1236,autumn,diurnal,no,no,0.03
19475,KLB,20.27,-27,Trachylepis sparsa,F,1970-05-15,12.7,4.5,59,105,NA,NA,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1242,autumn,diurnal,no,no,0.01
19476,KLB,20.27,-27,Trachylepis sparsa,F,1970-05-15,12.75,3.2,53,95,NA,24.4,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1245,autumn,diurnal,no,no,0.05
19477,KLB,20.27,-27,Agama aculeata,F,1970-05-15,12.83,3.2,45,52,31.1,24.2,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,1250,autumn,diurnal,no,no,NA
